Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Kingdom of Cambodia,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,"Table 2: Schools, Classes, Students and Staff by Province","Table 6: All Lycees, Classes, Students and Staff by Province",Unnamed: 15,"Table 5: Colleges, Classes, Students and Staff by Province","Table 7: Lycees with grade 10-12 only, Classes, Students and Staff by Province","Table 3: Pre- Schools, Classes, Students and Staff by Province","Table 4: Primary Schools, Classes, Students and Staff by Province","Table 8: Secondary Schools, Classes, Students and Staff by Province",Table 12: Number of Classes by Grade and Education level,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Table 10: Number of Cluster schools and Schools in Pagoda,Table 9: Characteristics of Schools and School Principals,Table 11: Number of Schools by Highest Grade Taught,Table 16: Enrollment and Repeaters by Grade,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,"Table 13: Enrollment by Level of Education, 2020 - 2021","Table 14: Enrollment by Level of Education, 2021 - 2022",Table 17: New Intake and Enrollment by Level and Age (Both Sexes),Table 18: New Intake and Enrollment by Level and Age (Female),Table 15: Pre-School Enrollment,Table 26: Educational Staff in Province and District Offices and Schools,Table 20: School Staff with Special Functions,Table 19: School Staff by Education and Pedagogical Training,Table 21: Teaching Staff and Pedagogical Trainning,Table 23: Condition of Classrooms and Existence of Separate School Office and Library,Table 25: Community Participation and Financing,Table 22: Condition of School Buildings,Table 24: School Space and Sports Facilities,"Table12: Indicators on Access, Gross and Net Enrolment Ratios by Province for Male",Table 10: Indicators on Access and Equity by Province,Table 9: Indicators on Enrollment by Province,Table 11: Gross and Net Enrollment Ratios by Province,Table 3:  Indicators on Primary Schools by Province,Table 1: Indicators on Schools,Table 2:  Indicators on Schools by Province,Table 4:  Indicators on Secondary Schools by Province,Table 7: Indicators on Primary Students and Staff by Province,Table 27: School-Going Age Population and Respective Sex-Ratios,Table 8: Indicators on Secondary Students and Staff by Province,Table 5:  Indicators on Students and Staff,Table 6: Indicators on Students and Staff by Province,Table 16: Student Flow Rates and Graduates by level for Both Sex 2020 - 2021,Table 20: Student Flow Rates and graduates by Level for Female 2020 - 2021,Table 24: Student Flow Rates and Graduates by level for Male 2020 - 2021,Table 13: Student Flow Rates for Both Sex  2020 - 2021,Table 17: Student Flow Rates for Female 2020 - 2021,Table 21: Student Flow Rates (Grade 1-4) for Male 2020 - 2021,Table 25:  Servival Rate And Completion Rate,Table 26 : Gender Parity Index in Education Indicators 2021 - 2022,"APPENDIX: EDUCATION STATISTICS, 1979/1980 to 2021/2022"
,112.5,85.7,23.8,,86.8,74.2,111.3,65.8,38,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,,,,
,108.5,86.8,20,,82.2,77.6,117.8,66.5,35.4,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,,,,
,108.7,73.6,32.3,,82.4,77.1,109.4,55.8,33.1,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,,,,,,,,,,,,,
,117.8,66.9,43.2,,83.6,83.4,113.8,63,35.9,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,,,,,,,,,,,,,
,141.1,99.4,29.6,,70.3,70.9,132.9,50.9,23.8,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,,,,,,,,,,,,,,
,141.6,77,45.6,,82,78.1,125.6,53.7,28,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,,,,,,,,,,,,,,
,119.8,85.1,28.9,,80.6,77.3,115.4,51.3,27.5,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,,
,108,71,34.2,,98.4,65.8,106.9,63.1,31.7,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,,,,,,,,,,,,,,
,54.2,40.7,24.9,,93,84.4,51.9,38.7,27.6,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,,,,,,,,,,,,,,
,79.5,39.4,50.5,,88.5,79,73.4,40.4,21.2,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,,
,115.2,83.1,27.8,,87.4,83.3,120.2,54.3,29.7,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,,,,,,,,,,,,,,
,117,89.4,23.6,,77.4,73.7,128.2,70.2,35.6,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,,,,,,,,,,,,,
,142.1,96.7,31.9,,83,81.9,134.5,67.1,36,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,,,,,,,,,,,,,
,147.4,72.8,50.6,,75.7,74.2,147.5,58.9,32.3,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,,
,138,93.3,32.4,,80.3,80.3,135.1,70.5,40.7,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,,,,,,,,,,,,,
,139.9,92.1,34.1,,74.1,77,132.2,47,23.2,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,,,,,,,,,,,,,
,123.6,93,24.8,,87.1,70.2,127.6,75.4,36.5,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,,,,,,,,,,,,,
,104.2,99.4,4.6,,85.9,76.2,111.5,74.3,47.2,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,,,,,,,,,,,,,
,115.3,83.1,27.9,,74.3,72.1,121,56.3,26.9,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,,
,108.9,79.7,26.8,,81.4,76.5,110.5,59.7,32.7,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,,,,,,,,,,,,
,74.1,53,28.5,,94.1,93.8,71.5,48.9,37.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Urban Area,,,,,,,,,,,,,,,,,,,,,
,121.6,89.4,26.5,,78.6,71.3,124.8,63.6,31,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Rural Area,,,,,,,,,,,,,,,,,,,,,
,Gross Admission Rate,,Net Admission Rate,,,% Over-age (6+) Admission,,"Transition Rate to Lower Sec.
2020/2021",,"Transition Rate to Upper Sec.
2020/2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,,,,,,,,,,,,
,Total,Girl,Total,,Girl,Total,Girl,Total,Girl,Total,Girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,97.3,97.3,68.8,,70.8,29.4,27.3,84,87.6,79.5,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,,,,,,,,,,,,
,136.7,136.1,93,,95.2,32,30,81.1,85.2,77.1,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,,,,,,,,,,,,
,121.6,117.2,91.4,,91.5,24.8,22,83,87.7,80.5,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,,,,,,,,,,,,
,113,111.9,96.6,,96.8,14.6,13.5,85.9,90.1,72.4,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,,
,95,92.2,71.8,,70.4,24.4,23.7,81.4,84.6,69.2,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,,,,,,,,,,,,
,125,126.9,95.8,,96.4,23.3,24,85.8,88.8,78.4,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,,,,,,,,,,,,
,108.3,103.9,83.5,,81.1,22.9,21.9,91,95.3,75.1,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,,,
,105.9,103.2,85.1,,83.4,19.6,19.2,86.6,91.2,80.1,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,,,
,107.5,106.1,73.2,,72.7,31.9,31.5,88.7,94.1,80.8,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,,,,,,,,,,,,
,124.5,132.1,69.9,,73.1,43.9,44.6,86.5,89.4,84.6,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,,,,,,,,,,,,
,143.9,146.9,96.7,,93.7,32.8,36.2,73.6,76.4,73,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,,,,,,,,,,,,,
,148.1,155.8,84.2,,92.6,43.2,40.5,83.6,85,79.3,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,,,,,,,,,,,,,
,121.7,123.7,87.3,,89.7,28.2,27.5,84.3,87.9,77.1,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,,
,114.8,122.5,78.5,,87,31.6,29,99.2,99.9,73.5,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,,,,,,,,,,,,,
,52,49.8,39.9,,39,23.4,21.7,93.2,93.5,85.6,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,,,,,,,,,,,,,
,82.8,86.7,42.8,,46.9,48.3,45.9,89.3,90,81.2,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,,
,121.3,128.2,90.5,,98.9,25.3,22.8,87.9,88.2,81.4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,,,,,,,,,,,,,
,109.8,102.8,84.3,,79.3,23.2,22.8,82.8,88.6,74.4,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,,,,,,,,,,,,
,139.6,137,96.5,,96.2,30.9,29.8,86.6,90,82.9,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,,,,,,,,,,,,
,154.2,161.9,77.7,,83.3,49.6,48.5,78.1,80.7,77,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,,
,136.8,135.6,95.7,,98.2,30.1,27.5,85,89.3,84.3,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,,,,,,,,,,,,
,147.1,155.4,94,,96.2,36.1,38.1,75.4,76.6,76.7,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,,,,,,,,,,,,
,119.4,115.1,92,,91.1,22.9,20.9,89.5,91.9,70.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,,,,,,,,,,,,
,100.6,97,96.2,,92.9,4.5,4.3,89.1,92.3,77.9,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,,,,,,,,,,,,
,113.2,111.1,83.1,,83.1,26.6,25.2,78.8,83.1,74.4,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,,,,,,,,,,,,
,107.2,105.5,79.6,,79.4,25.8,24.7,85,88.5,78.2,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,,,,,,,,,,,
,72.2,70.2,52.6,,52.3,27.1,25.6,95.6,97,96.4,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Urban Area,,,,,,,,,,,,,,,,,,,,
,120,118.4,89.4,,89.4,25.5,24.5,82.7,86.7,73,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Rural Area,,,,,,,,,,,,,,,,,,,,
,% Repeaters (Total),,,,% Over-age Enrollment (Total),,,% Repeaters (Girl),,,% Over-age Enrollment  (Girl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,,,,,,,,,,,
,Primary,L.Sec.,U.Sec.,,Primary,L.Sec.,U.Sec.,Primary,L.Sec.,U.Sec.,Primary,L.Sec.,U.Sec.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,0.8,0.7,,16.2,31.5,23.5,3.8,0.5,0.7,14.9,29.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,,,,,,,,,,,
,7,1.1,1.3,,33.8,34.3,28.1,5.4,0.8,1.2,33.1,31.5,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,,,,,,,,,,,
,9.9,1.2,1.3,,26.5,31.2,24.5,6.9,0.9,1.3,30.3,28.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,,,,,,,,,,,
,8.4,0.7,1.1,,20.3,32.3,27.8,5.6,0.5,1,19.8,30.6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,,,,,,,,,,,
,5.9,0.7,0.7,,14.9,29.9,27,4.9,0.4,0.6,13.8,27.4,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,,,,,,,,,,,
,7.8,0.8,0.7,,23.1,34.9,29.1,5.6,0.5,0.4,25,31.9,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,,,,,,,,,,,
,5.3,1.5,1.2,,13.5,31.4,27.3,3.9,1,1,12.2,28.7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,,
,11.6,1,0.9,,14.8,29.5,22.7,9.1,0.7,0.6,12.6,26,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,,
,5.6,2.5,0.1,,18.8,37.3,33.2,3.8,1.2,0.2,17.3,31.6,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kep,,,,,,,,,,,,,,,,,,,
,5.2,1.6,0.5,,20.8,41.4,32.3,4.1,1,0.4,18.6,36.5,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Koh Kong,,,,,,,,,,,,,,,,,,,
,10,1.2,0.4,,31,35.8,29.4,7.6,0.6,0.4,28.5,32.4,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kratie,,,,,,,,,,,,,,,,,,,
,7,2.1,1.1,,31.2,46,42.9,5.2,1,1,29.1,42.3,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondul Kiri,,,,,,,,,,,,,,,,,,,
,8.5,1.7,2.2,,18.3,37.6,35.2,6.7,1.1,1.7,17.3,34.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otdar Meanchey,,,,,,,,,,,,,,,,,,,
,8.4,2.1,2.1,,20.7,33.4,21.1,6.9,1.4,1.5,18.9,29.2,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pailin,,,,,,,,,,,,,,,,,,,
,5.7,1.8,1.7,,13,31.2,32.7,4.6,1.5,1.5,11.4,28.6,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phnom Penh,,,,,,,,,,,,,,,,,,,
,8.6,1.7,0.4,,21,36,27,6.9,1.2,0.2,19.8,30.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Sihanouk,,,,,,,,,,,,,,,,,,,
,11.2,0.5,0.5,,23.9,42.9,32.8,9.1,0.3,0.5,26,38.8,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preah Vihear,,,,,,,,,,,,,,,,,,,
,8,0.4,0.9,,19.9,27.4,22.3,6.1,0.3,0.7,17,25.4,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prey Veng,,,,,,,,,,,,,,,,,,,
,9.2,0.3,1,,31.7,38.2,32.1,6.8,0.2,0.8,29.4,35.3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pursat,,,,,,,,,,,,,,,,,,,
,5.5,0.8,0.5,,34,51.8,48.9,4.6,0.5,0.5,31.2,47.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratanak Kiri,,,,,,,,,,,,,,,,,,,
,9.7,2.2,1.2,,28.2,37.2,30.8,7,1.4,1,28.1,34.7,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siemreap,,,,,,,,,,,,,,,,,,,
,12.6,0.7,0.5,,27.5,44.6,43.1,10.8,0.4,0.3,24.8,41.3,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stung Treng,,,,,,,,,,,,,,,,,,,
,5.8,0.5,0.4,,19.4,25.8,21.9,4.2,0.3,0.2,15.5,21.9,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svay Rieng,,,,,,,,,,,,,,,,,,,
,7.8,1.5,0.9,,12.2,26.5,24.9,5.7,1.2,0.9,11,23.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeo,,,,,,,,,,,,,,,,,,,
,8.6,1.4,1.1,,19.5,34.2,37.8,6.8,1,0.9,19,31.4,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tbaung Khmum,,,,,,,,,,,,,,,,,,,
,8.1,1.2,1.1,,21.7,32.5,28.2,6.1,0.8,0.9,21,29.8,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whole Kingdom,,,,,,,,,,,,,,,,,,,
,7.6,1.7,1.4,,18.9,31.3,29.4,6,1.3,1.2,18.3,28.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Urban Area,,,,,,,,,,,,,,,,,,,
,8.2,1,0.9,,22.2,32.9,27.8,6.1,0.7,0.8,21.5,30.2,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- Rural Area,,,,,,,,,,,,,,,,,,,
,Gross Enrollment Rate (Total),,,,Net Enrollment Rate (Total),,,Gross Enrollment Rate (Girl),,,Net Enrollment Rate (Girl),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province,,,,,,,,,,,,,,,,,,
,Primary,L.Sec.,U.Sec.,,Primary,L.Sec.,U.Sec.,Primary,L.Sec.,U.Sec.,Primary,L.Sec.,U.Sec.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98.2,55.8,28.9,,82.2,38.2,22.1,99,62.1,34.3,84.2,43.9,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banteay Meanchey,,,,,,,,,,,,,,,,,,
,149.1,76.1,39.5,,98.7,50,28.4,153.3,84,45.3,102.6,57.5,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battambang,,,,,,,,,,,,,,,,,,
,130.3,73.9,44.5,,95.7,50.8,33.6,137.2,80.6,50.5,95.7,57.5,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Cham,,,,,,,,,,,,,,,,,,
,118.5,72.9,38.2,,94.4,49.3,27.6,119.1,79.7,43.1,95.6,55.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Chhnang,,,,,,,,,,,,,,,,,,
,102.7,59.9,27.1,,87.4,42,19.8,100.5,63.6,29,86.6,46.2,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Speu,,,,,,,,,,,,,,,,,,
,125.8,67.5,39.7,,96.8,43.9,28.2,134.6,74.1,45.6,100.9,50.5,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampong Thom,,,,,,,,,,,,,,,,,,
,107.7,70.1,41.1,,93.1,48,29.9,103.9,74.4,44.3,91.2,53.1,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kampot,,,,,,,,,,,,,,,,,,
,113.9,70.4,40,,97.1,49.7,30.9,109.9,74.5,44.8,96.1,55.1,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kandal,,,,,,,,,,,,,,,,,,
